Text,date,link,year
"Le 2 septembre toujours, deux soeurs du maire _ lequel se trouve à Papeete _ sont immolées",1988-01-08,https://www.lemonde.fr/archives/article/1988/01/08/reconstitution-d-une-chasse-aux-demons-en-polynesie-francaise-le-bucher-de-faite_3543866_1819218.html,1988
"Meleagris parce que la mythologie la supposait née de la métamorphose des soeurs de Méléagre, et numida parce que, venus d'Afrique, les Romains l'appelaient "" poule de Numidie """,1988-01-09,https://www.lemonde.fr/archives/article/1988/01/09/la-poule-de-numidie_4070481_1819218.html,1988
"Sans qu'il ne le dise jamais, ses proches savaient également que Louis Gomis avait à coeur de mettre à l'abri son père et cinq de ses frères et soeurs",1988-01-16,https://www.lemonde.fr/archives/article/1988/01/16/boxe-le-depart-de-louis-gomis-aux-portes-de-la-nuit_4063192_1819218.html,1988
"Comme éditeur, une responsabilité entre deux cultures soeurs, souvent écartelées mais toujours dépendantes l'une de l'autre, impensables l'une sans l'autre",1988-01-23,https://www.lemonde.fr/archives/article/1988/01/23/des-liens-de-famille-indissolubles_4065873_1819218.html,1988
"Les Vincentinois sont des sous-traitants très prisés des grands couturiers milanais ou romains, Valentino, Trussardi, les Soeurs Fendi, etc",1988-02-13,https://www.lemonde.fr/archives/article/1988/02/13/vicence-ville-modele-du-miracle-italien_4065505_1819218.html,1988
"Les autres, frères ou soeurs, n'ont point à rougir des fonctions auxquelles ils ont accédé",1988-02-18,https://www.lemonde.fr/archives/article/1988/02/18/les-docteurs-diallo-archambeau-et-le-professeur-meriel-devant-les-assises-de-la-vienne-la-piece-manquante-dans-un-puzzle-psychologique_4066854_1819218.html,1988
"_ Jane et Marguerite Perrier, ses soeurs, Denise Perrier, sa belle-soeur, Ses neveux et nièces, Parents et amis, ont la douleur de faire part du décès de M",1988-02-23,https://www.lemonde.fr/archives/article/1988/02/23/deces-de-maurice-perrier_4069485_1819218.html,1988
"Deux médecins belges, Germaine Hanquet (vingt-six ans) et Michel Moreau (vingt-huit ans), une infirmière hollandaise, un médecin irlandais de l'organisation "" Concern "" et deux soeurs infirmières d'une mission catholique ont été enlevés sans doute par un commando de Front populaire de libération du Tigré (FPLT) à Idaga Hamous, à 200 km au sud d'Asmara sur la route de Mekele",1988-02-23,https://www.lemonde.fr/archives/article/1988/02/23/ethiopie-six-medecins-et-infirmieres-etrangers-ont-ete-enleves_4068907_1819218.html,1988
"_ Frères et soeurs, d'Abramov, mise en scène de Lev Dodine",1988-02-25,https://www.lemonde.fr/archives/article/1988/02/25/les-russes-en-france_4070160_1819218.html,1988
"En ouverture, l'un des plus récents et des plus prestigieux théâtres d'Europe centrale, le Katona Jozsef de Budapest, présente deux spectacles en langue hongroise : les Trois Soeurs, d'Anton Tchekhov, dans une mise en scène de Tamas Ascher, très remarqué cet hiver à Berlin, et Catüllus, de Milan Füst, dans une mise en scène de Gabor Szekely",1988-03-02,https://www.lemonde.fr/archives/article/1988/03/02/le-katona-de-budapest-a-l-odeon_4072180_1819218.html,1988
"Il y a, comme lors des troubles de novembre dernier, le général-président, retiré dans le cantonment (une sorte de ville dans la ville, réservée aux militaires), devenu presque serein à force de s'entendre demander d'abandonner le pouvoir; les deux soeurs-ennemies de l'oppostion, Sheikha Hasina Wajed, chef de file de la ligue Awami, et la bégum Khaleda Zia, président; du Parti national du Bangladesh (BNP) et puis la population du Bangladesh, qui observe, pour la enième fois un hartal (grève), au nom du "" retour à la démocratie """,1988-03-05,https://www.lemonde.fr/archives/article/1988/03/05/bangladesh-boycottees-par-l-opposition-les-elections-legislatives-ont-eu-lieu-dans-un-climat-de-violence-et-d-intimidation_4063517_1819218.html,1988
" D'autre part, Geneviève de Kermabon monte Freaks, d'après le film de Tod Browning (du 10 au 20 juillet, aux Pénitents-Blancs), Bernard Sobel, Les amis font le philosophe, de Lenz (du 15 au 19 juillet au cloitre des Carmes), Maurice Bénichou, les Trois Soeurs, dans une maison de l'ile de la Bartholasse (du 15 au 31 juillet), Christian Colin, Simplement compliqué, de Thomas Bernhard (du 20 au 27 juillet, au Théâtre municipal), Antoine Vitez, les Apprentis sorciers (du 22 au 26 juillet, à Benoit-XII), Isabelle Pousseur, le Géomètre et le Messager, d'après Kafka (du 25 juillet au 1er août aux Carmes), François Rancillac crée le Nouveau Mendoza, de Lenz (du 26 juillet au 1er août, aux Célestins), Alain Timar, le Funambule, de Genet (du 12 au 31 juillet, au Théâtre des Halles)",1988-03-10,https://www.lemonde.fr/archives/article/1988/03/10/le-programme-du-41e-festival-d-avignon-cycle-georges-perec-presence-de-boulez_4065562_1819218.html,1988
" Soeurs de sang (Sisters), qu'il réalise alors, est la plus brillante illustration de cette tentative de se sortir du piège ainsi que la plus parfaite expression de son admiration pour Hitchcock",1988-03-13,https://www.lemonde.fr/archives/article/1988/03/13/pulsions-la-virtuosite-de-brian-de-palma_4067582_1819218.html,1988
"Petites soeurs de Thierry la Fronde, aviatrices de toujours, collégiennes en récré, elles choisissent les grandes jupes-pantalons à plis georgette ou alors les combi-vestes unies, lamées, noires, pour le soir, portées avec des culottes de couleur et des cuissardes de daim",1988-03-20,https://www.lemonde.fr/archives/article/1988/03/20/jean-paul-gaultier_3543946_1819218.html,1988
"Cette année, du 23 au 30 avril, le Teatro Due accueillera huit spectacles venus de cinq pays : la Mission, de Heiner Müller, par le théâtre Varia, de Bruxelles, l'Inspecteur, de Gogol, et les Trois Soeurs, de Tchékhov par le Katona Jozsef de Budapest, Ce qui reste d'un Rembrandt",1988-03-24,https://www.lemonde.fr/archives/article/1988/03/24/une-certaine-humeur-italienne_4071763_1819218.html,1988
"Dans ce premier long métrage de Christopher Crowes (réalisateur et scénariste de télévision), il y a en plus un couvent de soeurs françaises qui s'occupent des orphelins asiates et amérasiates",1988-04-06,https://www.lemonde.fr/archives/article/1988/04/06/saigon-de-christofer-crowe-rues-chaudes_4068510_1819218.html,1988
"William Dafoe aura le coup de foudre pour l'une des soeurs, jeune et jolie",1988-04-06,https://www.lemonde.fr/archives/article/1988/04/06/saigon-de-christofer-crowe-rues-chaudes_4068510_1819218.html,1988
"Il ne tutoie que "" sa mère, ses soeurs, ses amis de faculté et ses enfants """,1988-04-07,https://www.lemonde.fr/archives/article/1988/04/07/madame-et-monsieur_4065697_1819218.html,1988
" S'il vous reste assez de vitalité pour ne pas aimer Mon chéri, quand vous aurez appris que "" l'homme est un chasseur "" et que "" les passions sont les guerres des femmes "", pleurez tout de même, mes soeurs, car vous serez obligées de lui reconnaitre une vertu pédagogique : enfin vous comprendrez la misogynie des hommes",1988-04-08,https://www.lemonde.fr/archives/article/1988/04/08/suzanne-prou-et-ses-nostalgies-douces_4098656_1819218.html,1988
La majorité des fusion s'opèrent entre maison mère et filiale ou entre sociétés soeurs,1988-04-16,https://www.lemonde.fr/archives/article/1988/04/16/des-pays-sans-opa_4101277_1819218.html,1988
"Ecoutez le récit de son enfance chez les bonnes soeurs, elle adorait sa tante, sa mère c'était pas ça, ou le contraire, sans avoir l'air de regretter le match Ajax-Olympique de Marseille à la télé",1988-04-21,https://www.lemonde.fr/archives/article/1988/04/21/breve-rencontre_4102662_1819218.html,1988
" Lorsque le nouveau régime haitien veut faire saisir deux appartements acquis par Simone Duvalier, une des soeurs de Jean-Claude, l'un avenue du Général-Leclerc, à Neuilly-sur-Seine (Hauts-de-Seine), et l'autre avenue Foch, à Paris, on s'aperçoit qu'ils ne sont plus au nom de celle-ci",1988-04-24,https://www.lemonde.fr/archives/article/1988/04/24/l-exil-francais-du-dictateur-haitien-la-vie-en-or-des-duvalier_4104610_1819218.html,1988
"Brigitte Lozerech, écrivain (1), ne peut s'empêcher de régler ses comptes lorsqu'elle évoque ses neuf frères et soeurs",1988-04-25,https://www.lemonde.fr/archives/article/1988/04/25/nuits-magnetiques-sentiments-fraternels_4417454_1819218.html,1988
"Elle s'explique : ' Avec les frères et soeurs, c'est la loi du milieu",1988-04-25,https://www.lemonde.fr/archives/article/1988/04/25/nuits-magnetiques-sentiments-fraternels_4417454_1819218.html,1988
 ' Où sont passés les frères et soeurs,1988-04-25,https://www.lemonde.fr/archives/article/1988/04/25/nuits-magnetiques-sentiments-fraternels_4417454_1819218.html,1988
" A l'heure où la famille s'éparpille, où les demi-frères s'ajoutent aux demi-soeurs, cerner le sentiment fraternel est une tâche difficile",1988-04-25,https://www.lemonde.fr/archives/article/1988/04/25/nuits-magnetiques-sentiments-fraternels_4417454_1819218.html,1988
" C'est quarante années de la vie de Mary et de ce qui lui reste de famille, jusqu'en 1972, que va conter Louise Erdrich dans une suite d'histoires courtes qui se suffiraient à elles-mêmes, mais qui peu à peu s'emboitent comme dans un puzzle ou comme un drame classique, puisque les frères et soeurs finissent tous par se rencontrer, sans toutefois que ces retrouvailles supposent un happy end	1988-04-29T00:00:00Z	https://www.lemonde.fr/archives/article/1988/04/29/decouvrez-louise-erdrich-indienne-chippewa_4099376_1819218.html
et quelque pieuse congrégation des Petites Soeurs de saint Henri de Solferino se serait dévouée en faveur des victimes de guerre ",1988-05-10,https://www.lemonde.fr/archives/article/1988/05/10/bibliographie-croix-rouge-les-strateges-de-la-bonne-conscience-d-isabelle-vichniac_4100718_1819218.html,1988
"Trois Soeurs illustre bien le système des coproductions européennes (celle-ci est italo-franco-allemande) avec un sujet emprunté à la tradition culturelle, des interprètes de diverses nationalités, une mise en scène pouvant convenir au cinéma et à la télévision",1988-05-17,https://www.lemonde.fr/archives/article/1988/05/17/trois-soeurs-de-margarethe-von-trotta-les-desillusions-de-l-amour_4103572_1819218.html,1988
 Ses trois soeurs vivent à Pavie,1988-05-17,https://www.lemonde.fr/archives/article/1988/05/17/trois-soeurs-de-margarethe-von-trotta-les-desillusions-de-l-amour_4103572_1819218.html,1988
_ Les soeurs les plus célèbres du piano dans le Concerto KV 365 de Mozart,1989-01-03,https://www.lemonde.fr/archives/article/1989/01/03/calendrier_4116418_1819218.html,1989
" Car si elle n'a pas d'humeur, cette poupée a du tempérament et une histoire, dont les rebondissements sont régulièrement retracés dans les lettres adressés aux adhérents du "" Club des amies de Barbie "" ; cette chronique mondaine permet aux petites filles de recevoir des nouvelles de la cohorte de soeurs, amies, voisines et chevaliers servants dont Barbie s'entoure au fil des ans",1989-01-11,https://www.lemonde.fr/archives/article/1989/01/11/les-trente-ans-de-barbie-la-reine-des-poupees_4119733_1819218.html,1989
" Modifier le pouvoir Messieurs les socialistes, ou, plutôt, chers camarades et frères chrétiens, ou, mieux, frères et soeurs d'humanité, le problème commun est de n'être, de ne durer au pouvoir qu'afin de modifier progressivement sa nature par sa dissociation d'avec le service de l'argent",1989-02-07,https://www.lemonde.fr/archives/article/1989/02/07/scandales-nul-ne-peut-servir-deux-maitres_4112442_1819218.html,1989
"En voici les principaux extraits : "" Chers frères et soeurs de Kaboul, "" Depuis que les Russes quittent l'Afghanistan et que leur régime de marionnettes est sur le point de s'effondrer, nous, moudjahidins, devons prendre en charge une série de programmes en relation avec la situation militaire et économique",1989-02-16,https://www.lemonde.fr/archives/article/1989/02/16/afghanistan-la-fin-du-retrait-de-l-armee-rouge-le-responsable-de-la-resistance-a-kaboul-promet-le-pardon-aux-partisans-du-regime-qui-se-rallieront_4105833_1819218.html,1989
J'ai des frères et soeurs plus âgés,1989-02-24,https://www.lemonde.fr/archives/article/1989/02/24/les-accuses-de-jonathan-kaplan-une-affaire-exemplaire_4109188_1819218.html,1989
"Et les propriétaires sont deux belles-soeurs, veuves et nonagénaires, qui perçoivent ainsi 1,9 million de francs par an",1989-03-04,https://www.lemonde.fr/archives/article/1989/03/04/le-grand-saut-des-puces_4112709_1819218.html,1989
"A vingt-neuf ans, dans son complet bleu nuit, il est le digne ainé de ses sept frères et soeurs, un homme responsable, couvé du regard par sa maman, fière de son rejeton",1989-03-10,https://www.lemonde.fr/archives/article/1989/03/10/l-affaire-jobic-au-tribunal-de-nanterre-les-metamorphoses-du-clan-moustafa_4105293_1819218.html,1989
"On peut imaginer que le plan Brady voudra inciter les prêteurs à en rabattre sur ce chapitre, moyennant, à titre de compensation, la garantie des deux institutions soeurs sur le paiement des intérêts dont le montant aurait été préalablement abaissé",1989-03-21,https://www.lemonde.fr/archives/article/1989/03/21/endettement-les-mots-et-les-morts_4111481_1819218.html,1989
" Excédées par les outrances verbales de ce franc-maçon radical, les petites soeurs l'ont politiquement excommunié au profit du jeune homme aimable qui les avait séduites par sa foi de chrétien pratiquant",1989-03-22,https://www.lemonde.fr/archives/article/1989/03/22/miracle-lourdes-est-devenue-iconoclaste_4110686_1819218.html,1989
"Gribouille, qui plonge dans un ruisseau pour échapper à l'averse, Bécassine, qui fouette une jatte de lait pour confectionner de la crème fouettée, les soeurs Fenouillard, qui promenent leur profil ingrat et leurs membres maigrichons entre deux crises de larmes, sont de parfaits symboles de cet âge ingrat",1989-03-23,https://www.lemonde.fr/archives/article/1989/03/23/les-subtilites-de-l-age-bete_4111372_1819218.html,1989
"Et la famille _ femme, parents, soeurs _ a appris ce qui s'était passé",1989-03-24,https://www.lemonde.fr/archives/article/1989/03/24/les-suites-d-une-agression-contre-des-colleurs-d-affiches-du-ps-la-cour-de-cassation-se-prononce-sur-certains-effets-pervers-de-la-loi-d-amnistie-la-deuxieme-mort-de-philippe-broca_4112128_1819218.html,1989
" Leur participation dans Cartera Central, évalué à 40 milliards de pesetas (2 milliards de francs), va donc revenir à Grucycsa, le groupe immobilier des soeurs Koplowitz et de leurs maris, ""Los dos Albertos"", Cortina et Alcocer",1989-04-08,https://www.lemonde.fr/archives/article/1989/04/08/les-koweitiens-se-retirent-du-secteur-bancaire-espagnol_4107635_1819218.html,1989
"C'est le cas de figure étudié aujourd'hui par un groupe familial (qui souhaite rester anonyme) et a entrepris de pérenniser le pouvoir du PDG actuel tout en donnant un cadre aux revendications tous azimuts des cinquante-deux frères, soeurs, cousins",1989-04-22,https://www.lemonde.fr/archives/article/1989/04/22/la-commandite-redevient-a-la-mode_4114937_1819218.html,1989
